ID,Type,Amount,Price,RP,Smallsell,PV
578,Sell,300,67.3209653633,76,1,0.0
579,Sell,5200,68.181338514,46,0,0.0
580,Sell,500,68.1079313951,63,1,0.0
581,Sell,400,67.9273741393,94,1,0.0
582,Sell,5600,68.1099204062,77,0,0.0
583,Sell,400,68.2901089695,77,1,0.0
584,Sell,6000,67.7413367185,46,0,0.0
585,Sell,5600,67.383149902,57,0,0.0
586,Buy,4000,67.6522753699,46,0,3112.0046670142
587,Sell,400,67.845793991,90,1,0.0
588,Sell,600,67.8902735577,92,1,0.0
589,Sell,600,68.0007025924,53,1,0.0
590,Sell,5200,68.546880413,93,0,0.0
591,Sell,300,68.4457349627,91,1,0.0
592,Sell,600,68.0394917302,80,1,0.0
593,Sell,600,67.7464596701,63,1,0.0
594,Sell,400,67.9333212998,86,1,0.0
595,Sell,5600,68.1610747365,79,0,0.0
596,Sell,300,67.939141438,63,1,0.0
597,Sell,300,67.9774444507,62,1,0.0
598,Sell,600,68.3569955327,51,1,0.0
599,Sell,300,68.2751502626,48,1,0.0
600,Sell,300,68.0564443518,60,1,0.0
601,Sell,600,67.9609103444,84,1,0.0
602,Sell,300,67.4882077061,47,1,0.0
603,Buy,7500,68.1788701767,99,0,6749.7081474974
604,Sell,500,67.988826166,49,1,0.0
605,Buy,5500,68.1568449773,91,0,6202.2728929325
606,Sell,400,68.6584343225,43,1,0.0
607,Sell,500,68.2476181249,55,1,0.0
608,Sell,400,67.6765099108,82,1,0.0
609,Sell,700,68.000767738,46,1,0.0
610,Sell,4400,68.3055626846,98,0,0.0
611,Buy,5500,68.044720612,77,0,5239.4434871221
612,Sell,400,68.314863752,89,1,0.0
613,Sell,4400,67.7560290904,47,0,0.0
614,Sell,600,68.0115239047,71,1,0.0
615,Sell,600,68.2048068332,73,1,0.0
616,Buy,5000,68.1094027976,62,0,4222.7829734498
617,Sell,300,67.4092879261,45,1,0.0
618,Sell,600,68.15380342,96,1,0.0
619,Sell,700,68.0253961722,75,1,0.0
620,Sell,300,68.3834702377,47,1,0.0
621,Sell,500,67.5059919519,85,1,0.0
622,Buy,4000,68.1828439275,42,0,2863.6794449535
623,Sell,600,67.9999105527,80,1,0.0
624,Sell,600,67.9208210445,55,1,0.0
625,Sell,4400,67.6607437754,97,0,0.0
626,Sell,300,68.2731284798,58,1,0.0
627,Sell,600,67.9679217666,94,1,0.0
628,Sell,600,67.7417115498,86,1,0.0
629,Sell,5600,67.8209358505,56,0,0.0
630,Sell,500,68.4808342911,68,1,0.0
631,Sell,700,67.890382936,66,1,0.0
632,Sell,400,68.0657134207,63,1,0.0
633,Buy,4500,68.4543810615,79,0,5407.896103857
634,Sell,700,68.0133544032,81,1,0.0
635,Sell,4000,68.1321202057,77,0,0.0
636,Buy,4000,67.7687683579,86,0,5828.1140787803
637,Buy,4000,67.2480480002,71,0,4774.6114080133
638,Sell,400,68.1801600559,53,1,0.0
639,Sell,400,67.9775866998,86,1,0.0
640,Sell,700,67.9404142056,53,1,0.0
641,Sell,6000,68.0509872356,46,0,0.0
642,Sell,700,68.1988172816,47,1,0.0
643,Sell,500,68.4025468585,96,1,0.0
644,Sell,5600,67.5815001744,68,0,0.0
645,Buy,5500,67.2283862876,66,0,4437.0734949837
646,Sell,600,68.1134459699,44,1,0.0
647,Sell,4400,67.8417515601,55,0,0.0
648,Buy,6500,68.2384994288,65,0,4435.5024628697
649,Buy,8000,68.0757514195,57,0,3880.3178309134
650,Sell,600,67.6518169817,98,1,0.0
651,Sell,300,68.3606726406,44,1,0.0
652,Sell,700,67.7699844403,60,1,0.0
653,Sell,700,67.7973904475,67,1,0.0
654,Buy,5500,68.152579941,92,0,6270.0373545733
655,Sell,600,67.8083098157,91,1,0.0
656,Sell,300,67.8619041874,92,1,0.0
657,Sell,500,68.5304196354,40,1,0.0
658,Sell,4400,67.3445729863,77,0,0.0
659,Sell,5200,68.1272498871,64,0,0.0
660,Sell,400,67.7099503749,45,1,0.0
661,Sell,4400,68.579534688,91,0,0.0
662,Sell,500,67.9939991926,85,1,0.0
663,Sell,300,67.8055602826,54,1,0.0
664,Buy,7000,67.8979785614,59,0,4005.9807351217
665,Sell,700,67.9537633711,50,1,0.0
666,Sell,700,68.1851706088,56,1,0.0
667,Sell,4400,67.8619277711,50,0,0.0
668,Sell,500,68.2716773642,95,1,0.0
669,Sell,300,68.2820319888,80,1,0.0
670,Buy,7000,68.133584232,76,0,5178.1524016304
671,Buy,4500,68.2642604245,40,0,2730.5704169794
672,Sell,300,68.482497955,64,1,0.0
673,Sell,600,67.990085574,82,1,0.0
674,Buy,4000,67.9365547842,93,0,6318.099594932
675,Buy,5000,68.1324547414,56,0,3815.4174655208
676,Sell,500,67.793740474,88,1,0.0
677,Sell,500,67.6003994241,63,1,0.0
678,Sell,300,68.0102410421,91,1,0.0
679,Buy,7000,67.858107308,92,0,6242.9458723337
680,Sell,500,68.2343210374,86,1,0.0
681,Sell,4400,68.3506687763,67,0,0.0
682,Sell,6000,68.3293553196,48,0,0.0
683,Sell,500,67.4865073825,56,1,0.0
684,Buy,5000,68.0349727682,69,0,4694.4131210032
685,Buy,8500,68.1868169301,59,0,4023.0221988775
686,Sell,700,68.1199718649,95,1,0.0
687,Sell,400,67.8720963881,84,1,0.0
688,Sell,500,67.7993123816,71,1,0.0
689,Sell,4000,67.8170433085,91,0,0.0
690,Sell,700,67.8899287456,77,1,0.0
691,Buy,6500,67.2121933882,92,0,6183.5217917184
692,Sell,5200,68.3334363069,66,0,0.0
693,Sell,400,68.0419550574,79,1,0.0
694,Sell,4800,68.3013017829,76,0,0.0
695,Buy,9000,68.137104285,53,0,3611.2665271056
696,Buy,8000,67.9680545744,71,0,4825.7318747803
697,Sell,700,68.1069693809,75,1,0.0
698,Sell,5600,68.0108009145,96,0,0.0
699,Sell,5200,67.765418757,52,0,0.0
700,Sell,500,68.0942005633,44,1,0.0
701,Sell,4400,68.3469814664,77,0,0.0
702,Sell,500,67.8395304622,79,1,0.0
703,Sell,5200,68.0871592507,68,0,0.0
704,Sell,300,67.6098663441,46,1,0.0
705,Sell,700,68.3535896662,98,1,0.0
706,Sell,600,67.8722020693,94,1,0.0
707,Sell,400,68.2471249363,85,1,0.0
708,Buy,9000,68.5927121158,50,0,3429.6356057905
709,Sell,700,67.8994928617,100,1,0.0
710,Sell,5600,68.0854121151,77,0,0.0
711,Sell,700,68.7466021097,66,1,0.0
712,Buy,6500,67.9012007228,64,0,4345.6768462596
713,Sell,400,68.1772097192,61,1,0.0
714,Sell,5200,68.046838844,92,0,0.0
715,Sell,500,67.8083206153,90,1,0.0
716,Sell,400,68.0879178966,87,1,0.0
717,Buy,9000,67.8837344809,62,0,4208.7915378171
718,Sell,300,68.0467273301,54,1,0.0
719,Sell,300,68.309105112,70,1,0.0
720,Sell,500,68.2033080475,87,1,0.0
721,Sell,500,67.8355038068,80,1,0.0
722,Sell,500,67.7872377349,80,1,0.0
723,Buy,8500,67.5211119229,68,0,4591.4356107596
724,Buy,7500,67.3331052775,61,0,4107.319421928
725,Buy,4000,67.8448396213,78,0,5291.8974904615
726,Sell,300,68.2177504121,70,1,0.0
727,Sell,500,68.2860147607,79,1,0.0
728,Sell,4400,67.8248210444,72,0,0.0
729,Buy,7500,67.891342283,83,0,5634.9814094923
730,Sell,4000,68.1880211151,52,0,0.0
731,Buy,8000,68.2463653128,42,0,2866.3473431364
732,Sell,400,67.6951494976,68,1,0.0
733,Sell,400,68.0966539655,50,1,0.0
734,Sell,600,68.3036076732,55,1,0.0
735,Sell,600,68.3169670631,97,1,0.0
736,Sell,700,67.9782563077,60,1,0.0
737,Sell,600,67.9035465858,44,1,0.0
738,Sell,5200,67.8637998836,49,0,0.0
739,Sell,600,67.313553351,87,1,0.0
740,Sell,700,68.8417793298,65,1,0.0
741,Sell,700,68.0775388274,47,1,0.0
742,Sell,500,68.6159904637,55,1,0.0
743,Buy,4000,68.409423995,51,0,3488.8806237474
744,Sell,6000,68.0955636328,40,0,0.0
745,Buy,5500,68.4019686334,85,0,5814.167333838
746,Sell,300,68.7319873975,51,1,0.0
747,Sell,4000,67.6953265859,80,0,0.0
748,Sell,600,67.921520952,97,1,0.0
749,Sell,600,67.6986440183,65,1,0.0
750,Sell,500,68.325195589,78,1,0.0
751,Sell,300,67.5810432243,40,1,0.0
752,Buy,7000,67.946162843,100,0,6794.6162843025
753,Sell,400,68.1793199238,48,1,0.0
754,Sell,5200,68.278444591,52,0,0.0
755,Buy,7500,68.3948834501,89,0,6087.14462706
756,Sell,400,68.2446396475,95,1,0.0
757,Sell,500,67.7335063483,50,1,0.0
758,Sell,6000,67.8761429675,63,0,0.0
759,Sell,400,67.5700822871,62,1,0.0
760,Sell,500,68.5190547032,83,1,0.0
761,Sell,500,68.0061434113,78,1,0.0
762,Buy,7000,67.5229700013,81,0,5469.3605701037
763,Sell,700,68.1592259833,69,1,0.0
764,Buy,8000,67.8858878118,63,0,4276.8109321434
765,Sell,300,67.9862273439,98,1,0.0
766,Sell,4800,67.9232444818,51,0,0.0
767,Sell,300,68.1919217134,60,1,0.0
768,Buy,4000,68.9555975532,83,0,5723.3145969116
769,Sell,600,67.7618448179,97,1,0.0
770,Sell,4400,67.8232471603,98,0,0.0
771,Sell,700,67.844842682,78,1,0.0
772,Sell,5200,68.1716126735,74,0,0.0
773,Sell,300,68.2325184056,87,1,0.0
774,Sell,700,67.9446228313,45,1,0.0
775,Sell,500,67.6419262174,61,1,0.0
776,Buy,6000,67.9052081123,45,0,3055.7343650553
777,Sell,400,67.7562579788,94,1,0.0
778,Sell,300,68.41133399,45,1,0.0
779,Buy,9000,67.7864875362,62,0,4202.7622272445
780,Sell,300,67.7572577892,64,1,0.0
781,Sell,6000,67.9483748147,92,0,0.0
782,Sell,300,68.1158332918,73,1,0.0
783,Sell,300,68.2639451713,71,1,0.0
784,Sell,5600,68.0585696793,77,0,0.0
785,Sell,600,67.5618734029,81,1,0.0
786,Sell,300,68.0048523252,67,1,0.0
787,Buy,6000,67.925454265,71,0,4822.7072528166
788,Buy,4000,67.854719441,53,0,3596.3001303731
789,Sell,400,67.7795798095,61,1,0.0
790,Buy,7000,67.8604177436,95,0,6446.7396856383
791,Sell,5600,67.4542954428,54,0,0.0
792,Sell,600,68.1118843177,60,1,0.0
793,Sell,700,68.1351471435,72,1,0.0
794,Sell,600,68.1520194374,100,1,0.0
795,Sell,4400,67.665168067,87,0,0.0
796,Sell,700,67.3959473391,85,1,0.0
797,Sell,300,68.1738578292,59,1,0.0
798,Sell,600,68.2069557955,80,1,0.0
799,Sell,700,68.6651579269,83,1,0.0
800,Buy,7500,67.5044527466,66,0,4455.2938812746
801,Sell,4400,68.0399838725,100,0,0.0
802,Buy,7500,67.648518018,91,0,6156.015139639
803,Sell,300,67.6567784047,62,1,0.0
804,Sell,700,68.2180855391,81,1,0.0
805,Sell,5200,67.8011619249,97,0,0.0
806,Buy,7000,67.6296409663,57,0,3854.8895350807
807,Sell,600,67.7164389557,59,1,0.0
808,Sell,400,67.9019225343,66,1,0.0
809,Sell,700,68.135962999,99,1,0.0
810,Sell,400,68.6236370487,54,1,0.0
811,Sell,400,68.0083981322,56,1,0.0
812,Sell,400,67.7625720285,50,1,0.0
813,Sell,300,67.7996447007,65,1,0.0
814,Sell,300,68.0730311577,69,1,0.0
815,Sell,500,67.9956383145,79,1,0.0
816,Sell,300,68.240423405,42,1,0.0
817,Sell,500,68.3410535568,53,1,0.0
818,Sell,5600,67.9130837046,53,0,0.0
819,Sell,300,68.0177115123,58,1,0.0
820,Sell,600,67.7030122391,83,1,0.0
821,Sell,5200,67.6985094112,64,0,0.0
822,Sell,500,68.2780101329,68,1,0.0
823,Sell,400,67.9369865361,52,1,0.0
824,Sell,600,68.1407991382,97,1,0.0
825,Sell,5200,68.134459619,88,0,0.0
826,Sell,400,68.3114414943,60,1,0.0
827,Sell,300,67.9237296863,91,1,0.0
828,Buy,7500,67.7753499359,78,0,5286.4772949967
829,Sell,700,67.8014377985,96,1,0.0
830,Sell,500,67.5911678746,71,1,0.0
831,Sell,300,68.0585926668,90,1,0.0
832,Sell,700,68.0081751626,51,1,0.0
833,Sell,300,67.9340562063,64,1,0.0
834,Sell,500,68.0868395945,77,1,0.0
835,Sell,4400,68.0870635551,51,0,0.0
836,Sell,300,67.621005465,77,1,0.0
837,Sell,700,67.8020674566,89,1,0.0
838,Buy,9000,68.0017692388,83,0,5644.1468468188
839,Sell,400,68.2920622007,59,1,0.0
840,Sell,400,68.2283202731,79,1,0.0
841,Sell,300,67.3882028205,83,1,0.0
842,Sell,300,68.1482791398,66,1,0.0
843,Sell,5200,67.9620058736,88,0,0.0
844,Sell,400,67.5833507023,60,1,0.0
845,Sell,700,68.1559602291,72,1,0.0
846,Sell,600,68.2930188519,78,1,0.0
847,Sell,300,67.8492751396,53,1,0.0
848,Sell,300,67.9383510934,60,1,0.0
849,Sell,400,67.9361238728,91,1,0.0
850,Sell,600,67.8770918891,63,1,0.0
851,Buy,4000,68.3303984323,78,0,5329.7710777178
852,Buy,5500,68.1750003313,50,0,3408.750016565
853,Sell,400,67.7722772996,94,1,0.0
854,Buy,9000,67.9491784446,98,0,6659.0194875712
855,Sell,300,68.3414056864,91,1,0.0
856,Sell,500,67.319874292,60,1,0.0
857,Sell,700,68.627769923,97,1,0.0
858,Buy,5000,67.7026517285,76,0,5145.4015313682
859,Sell,5600,68.0481095209,87,0,0.0
860,Sell,4000,68.0070331426,77,0,0.0
861,Buy,9000,68.095023032,81,0,5515.6968655892
862,Sell,400,67.7256341596,41,1,0.0
863,Buy,4500,67.5699767764,57,0,3851.4886762521
864,Sell,4400,68.3477006982,87,0,0.0
865,Sell,400,68.2315286541,83,1,0.0
866,Sell,700,67.2988521433,69,1,0.0
867,Sell,5200,67.922072869,95,0,0.0
868,Buy,5000,68.208487107,84,0,5729.5129169854
869,Sell,600,68.464638456,85,1,0.0
870,Sell,600,67.862623829,54,1,0.0
871,Sell,500,68.4203982438,84,1,0.0
872,Sell,500,67.7194621821,52,1,0.0
873,Sell,300,67.8174264163,64,1,0.0
874,Sell,300,67.9380255594,87,1,0.0
875,Sell,700,67.7558464458,68,1,0.0
876,Sell,400,67.8129824051,64,1,0.0
877,Buy,7000,68.1557963358,56,0,3816.7245948066
878,Buy,5500,67.9407078472,87,0,5910.841582704
879,Sell,5200,68.505326012,73,0,0.0
880,Sell,5200,68.0834605693,69,0,0.0
881,Buy,8500,68.0200169864,63,0,4285.2610701404
882,Buy,7500,68.2792636279,94,0,6418.2507810203
883,Sell,600,68.2943303663,42,1,0.0
884,Sell,300,68.0328427336,60,1,0.0
885,Sell,700,68.1517748326,83,1,0.0
886,Buy,6500,67.8185121359,76,0,5154.2069223302
887,Sell,700,68.2032708056,73,1,0.0
888,Sell,300,68.3504920944,65,1,0.0
889,Sell,300,68.2900945723,61,1,0.0
890,Buy,8000,68.6449849332,77,0,5285.6638398551
891,Sell,4000,68.1061364594,51,0,0.0
892,Sell,500,67.8189697578,82,1,0.0
893,Buy,8500,67.5992598705,51,0,3447.5622533937
894,Sell,6000,68.3188457711,94,0,0.0
895,Sell,4800,67.5031509163,71,0,0.0
896,Sell,500,67.7234746493,40,1,0.0
897,Buy,4500,68.2192319049,87,0,5935.0731757279
898,Sell,300,67.9616429443,47,1,0.0
899,Sell,600,67.8855264653,97,1,0.0
900,Sell,500,67.4785973151,86,1,0.0
901,Sell,300,67.7763093814,73,1,0.0
902,Buy,7000,68.0142169988,60,0,4080.8530199275
903,Buy,6000,68.1976319027,87,0,5933.1939755329
904,Sell,4800,68.2756605426,96,0,0.0
905,Sell,5200,67.5170771746,85,0,0.0
906,Sell,300,68.5671161842,70,1,0.0
907,Sell,300,67.9083064091,92,1,0.0
908,Sell,300,68.1615572982,45,1,0.0
909,Sell,500,68.3160339041,80,1,0.0
910,Sell,300,68.0827688433,97,1,0.0
911,Sell,400,67.7617391817,86,1,0.0
912,Sell,300,67.7267219971,56,1,0.0
913,Sell,600,67.7751175351,52,1,0.0
914,Sell,600,67.7841861313,89,1,0.0
915,Sell,300,67.8193968782,47,1,0.0
916,Sell,400,67.9341080757,83,1,0.0
917,Sell,400,67.8302661726,76,1,0.0
918,Sell,600,68.1499816532,43,1,0.0
919,Sell,600,67.4626612149,51,1,0.0
920,Sell,700,67.6582946403,40,1,0.0
921,Buy,8000,68.0494016671,50,0,3402.4700833559
922,Sell,600,68.5459438995,45,1,0.0
923,Sell,400,68.0838354672,76,1,0.0
924,Sell,700,68.0246501144,46,1,0.0
925,Sell,400,68.3810670972,64,1,0.0
926,Sell,700,67.8392429546,64,1,0.0
927,Sell,4800,67.8357117974,53,0,0.0
928,Sell,300,68.2573836017,94,1,0.0
929,Sell,400,68.3505351507,62,1,0.0
930,Sell,4400,68.0255341692,98,0,0.0
931,Buy,9000,67.8000077521,63,0,4271.4004883813
932,Buy,4000,68.0833191617,76,0,5174.332256292
933,Sell,5600,67.8790044326,52,0,0.0
934,Sell,300,67.8143404406,89,1,0.0
935,Sell,400,68.5606019832,97,1,0.0
936,Sell,600,67.9819498932,60,1,0.0
937,Sell,6000,67.8917856055,74,0,0.0
938,Sell,600,67.9547385067,100,1,0.0
939,Sell,4000,68.1117835523,88,0,0.0
940,Sell,500,68.1789813853,70,1,0.0
941,Sell,500,67.8743242036,79,1,0.0
942,Sell,300,68.1577825145,60,1,0.0
943,Sell,600,68.2300120496,84,1,0.0
944,Buy,7500,67.5818069209,87,0,5879.6172021149
945,Sell,500,67.9008044608,71,1,0.0
946,Sell,600,68.1113186411,54,1,0.0
947,Sell,5600,67.4380057448,77,0,0.0
948,Sell,300,68.0986085573,61,1,0.0
949,Buy,7500,68.0475437637,92,0,6260.3740262643
950,Sell,600,67.6915237725,91,1,0.0
951,Sell,600,68.3856548277,68,1,0.0
952,Buy,8000,67.7504640248,97,0,6571.7950104077
953,Buy,4500,67.8144948115,41,0,2780.3942872713
954,Sell,500,67.9824534259,87,1,0.0
955,Buy,7500,68.3776569834,80,0,5470.2125586686
956,Buy,7000,67.9039322228,68,0,4617.4673911497
957,Sell,6000,67.4214560597,45,0,0.0
958,Sell,500,67.7919489909,41,1,0.0
959,Sell,600,67.752921702,67,1,0.0
960,Sell,300,68.0804303609,62,1,0.0
961,Buy,7000,68.3574088781,60,0,4101.4445326851
962,Sell,400,68.032773504,60,1,0.0
963,Sell,600,67.6966236205,67,1,0.0
964,Sell,300,67.9577868939,89,1,0.0
965,Sell,6000,68.0248911565,73,0,0.0
966,Sell,400,68.1240953894,46,1,0.0
967,Sell,600,67.9292532316,100,1,0.0
968,Sell,600,67.4858288524,63,1,0.0
969,Sell,500,68.1307270653,85,1,0.0
970,Sell,5600,67.7464104376,42,0,0.0
971,Buy,6500,67.6675497593,78,0,5278.0688812283
972,Sell,5600,68.7878592374,60,0,0.0
973,Sell,600,68.3067787126,53,1,0.0
974,Sell,300,68.4785971499,44,1,0.0
975,Sell,700,68.0096880342,79,1,0.0
976,Buy,9000,67.6939917009,66,0,4467.8034522609
977,Sell,600,67.8438084767,89,1,0.0
978,Sell,500,67.7523774125,79,1,0.0
979,Sell,400,67.6527898761,74,1,0.0
980,Sell,700,67.8808581931,67,1,0.0
981,Sell,400,68.0213719218,86,1,0.0
982,Buy,8000,67.7532715593,70,0,4742.7290091539
983,Sell,5200,68.0676004542,78,0,0.0
984,Sell,4400,68.0216518627,92,0,0.0
985,Sell,300,68.0004615235,92,1,0.0
986,Sell,600,68.1074548489,84,1,0.0
987,Sell,600,68.0831729041,100,1,0.0
988,Sell,400,67.4923382245,52,1,0.0
989,Sell,700,68.379616894,81,1,0.0
990,Sell,5600,68.0935432006,45,0,0.0
991,Sell,700,67.8051524593,78,1,0.0
992,Sell,400,67.7951439532,72,1,0.0
993,Sell,6000,67.799204502,43,0,0.0
994,Sell,500,67.8855081041,81,1,0.0
995,Sell,5600,68.108699453,41,0,0.0
996,Buy,6000,67.8154237125,68,0,4611.4488124508
997,Sell,400,67.436327419,75,1,0.0
998,Buy,4500,68.4630840338,45,0,3080.8387815206
999,Sell,400,67.7201019856,96,1,0.0
1000,Sell,700,68.1215109901,99,1,0.0
1001,Buy,8000,67.6033949099,67,0,4529.4274589658
1002,Sell,5600,67.8824988674,40,0,0.0
1003,Sell,700,68.1830151214,76,1,0.0
1004,Sell,600,67.585385591,41,1,0.0
1005,Sell,400,68.2120440329,96,1,0.0
1006,Sell,400,67.6765945859,96,1,0.0
1007,Sell,700,68.1401587661,47,1,0.0
1008,Sell,500,67.7747342717,96,1,0.0
1009,Sell,500,68.0594921081,51,1,0.0
1010,Sell,400,68.302390841,43,1,0.0
1011,Sell,300,67.9095920245,58,1,0.0
1012,Sell,4400,67.8331604208,71,0,0.0
1013,Sell,700,67.414022743,85,1,0.0
1014,Buy,5500,68.1384036553,55,0,3747.6122010422
1015,Sell,400,67.9745538452,87,1,0.0
1016,Buy,6000,67.9546698499,79,0,5368.4189181422
1017,Sell,600,67.9799701969,97,1,0.0
1018,Sell,4400,67.944765706,78,0,0.0
1019,Sell,600,67.9844526537,100,1,0.0
1020,Sell,5600,68.2455753836,71,0,0.0
1021,Buy,5000,68.3987099197,92,0,6292.6813126134
1022,Sell,400,68.1295803672,50,1,0.0
1023,Sell,500,68.5112991395,41,1,0.0
1024,Sell,300,68.0708500662,48,1,0.0
1025,Buy,9000,67.5711403642,52,0,3513.6992989406
1026,Sell,4000,67.9797663657,79,0,0.0
1027,Buy,4500,68.1868455578,100,0,6818.6845557813
1028,Sell,500,67.8631767396,51,1,0.0
1029,Sell,500,67.834556359,60,1,0.0
1030,Sell,300,67.5718849802,60,1,0.0
1031,Sell,600,67.7229864634,89,1,0.0
1032,Sell,400,67.6392087467,60,1,0.0
1033,Buy,4000,68.0218567636,48,0,3265.0491246544
1034,Sell,600,68.0592657235,72,1,0.0
1035,Sell,600,67.7727585794,90,1,0.0
1036,Sell,4000,67.4982904875,61,0,0.0
1037,Sell,500,67.8250716237,41,1,0.0
1038,Sell,700,68.5794150732,46,1,0.0
1039,Sell,5600,68.5008177221,45,0,0.0
1040,Sell,300,67.7879883149,81,1,0.0
1041,Sell,600,67.8502377007,84,1,0.0
1042,Sell,4400,68.4600033057,56,0,0.0
1043,Sell,600,67.9048254066,84,1,0.0
1044,Sell,4400,67.8058996365,81,0,0.0
1045,Buy,6000,68.1927737236,89,0,6069.1568614036
1046,Sell,400,67.4098224407,60,1,0.0
1047,Sell,500,67.7441434687,98,1,0.0
1048,Sell,300,67.8724335348,46,1,0.0
1049,Sell,600,68.3832371026,94,1,0.0
1050,Sell,4400,67.7352105527,68,0,0.0
1051,Sell,600,68.1223703358,68,1,0.0
1052,Sell,600,67.847281105,89,1,0.0
1053,Buy,4500,67.5601525066,64,0,4323.8497604232
1054,Sell,4800,67.8682520864,79,0,0.0
1055,Sell,700,67.7969216456,40,1,0.0
1056,Sell,600,68.3927474192,66,1,0.0
1057,Sell,600,68.3112347684,92,1,0.0
1058,Buy,7500,68.5537750485,50,0,3427.6887524257
1059,Sell,4400,68.1891478572,98,0,0.0
1060,Sell,600,67.7813536004,80,1,0.0
1061,Sell,400,68.4024982925,92,1,0.0
1062,Sell,600,68.3619496339,44,1,0.0
1063,Sell,300,67.9250682443,72,1,0.0
1064,Sell,400,67.3705411209,81,1,0.0
1065,Sell,4800,68.0504315595,72,0,0.0
1066,Sell,400,67.9524545977,94,1,0.0
1067,Sell,4800,68.2229101654,79,0,0.0
1068,Buy,9000,68.0164221937,90,0,6121.4779974366
1069,Sell,4400,68.0692436798,76,0,0.0
1070,Buy,9000,68.1229149646,62,0,4223.6207278077
1071,Sell,600,68.1723140543,59,1,0.0
1072,Buy,5500,67.8855317397,69,0,4684.1016900386
1073,Sell,600,68.2162058268,98,1,0.0
1074,Sell,700,67.7160729858,69,1,0.0
1075,Buy,7000,67.6363457566,87,0,5884.3620808252
1076,Sell,4800,67.8369230809,54,0,0.0
1077,Sell,700,68.029521629,80,1,0.0
1078,Sell,5200,67.7048931675,84,0,0.0
1079,Sell,5200,67.9782668032,82,0,0.0
1080,Sell,400,67.8887958305,87,1,0.0
1081,Sell,400,67.7739505682,89,1,0.0
1082,Sell,400,68.6120711986,64,1,0.0
1083,Sell,4000,68.120722263,44,0,0.0
1084,Sell,600,68.2443654238,74,1,0.0
1085,Buy,4500,68.2183740259,56,0,3820.228945452
1086,Sell,700,68.4721540731,58,1,0.0
1087,Sell,400,67.5926653609,57,1,0.0
1088,Sell,300,67.6504338758,77,1,0.0
1089,Sell,500,67.7110458805,95,1,0.0
1090,Sell,400,68.4416101372,63,1,0.0
1091,Sell,500,68.4403025813,53,1,0.0
1092,Sell,400,68.0808764825,54,1,0.0
1093,Buy,6500,67.8704009368,44,0,2986.2976412207
1094,Sell,300,67.5168971406,48,1,0.0
1095,Buy,9000,68.7478828938,73,0,5018.5954512478
1096,Sell,500,68.1164073082,73,1,0.0
1097,Sell,600,68.671613414,42,1,0.0
1098,Sell,6000,67.7587564624,77,0,0.0
1099,Sell,700,68.1764742991,53,1,0.0
1100,Buy,7500,68.024760012,100,0,6802.4760012
1101,Sell,600,68.016931472,87,1,0.0
1102,Buy,7500,68.7056479803,88,0,6046.0970222697
1103,Sell,600,68.4434012461,89,1,0.0
1104,Sell,400,67.959554528,93,1,0.0
1105,Sell,600,67.9146133259,94,1,0.0
1106,Sell,400,68.2174950053,93,1,0.0
1107,Buy,4000,67.9320646173,80,0,5434.5651693837
1108,Buy,8000,68.6031995602,54,0,3704.5727762525
1109,Sell,700,67.6208472067,100,1,0.0
1110,Buy,7000,68.0944775448,87,0,5924.2195463952
1111,Sell,400,68.0401763037,66,1,0.0
1112,Buy,7000,67.8027690995,84,0,5695.4326043562
1113,Sell,500,67.7275985618,43,1,0.0
1114,Sell,600,68.0335779102,61,1,0.0
1115,Sell,600,68.1081348436,49,1,0.0
1116,Sell,500,68.0928408944,75,1,0.0
1117,Sell,300,68.0480419714,57,1,0.0
1118,Sell,300,68.0211040354,77,1,0.0
1119,Sell,300,67.715820398,57,1,0.0
1120,Buy,9000,68.2015817372,83,0,5660.7312841858
1121,Sell,5200,68.0638430998,93,0,0.0
1122,Sell,400,67.990252577,73,1,0.0
1123,Sell,400,68.6764549971,93,1,0.0
1124,Sell,600,67.5876894711,48,1,0.0
1125,Sell,300,68.0337503297,77,1,0.0
1126,Buy,8500,68.5302688354,82,0,5619.4820445067
1127,Buy,4500,67.7659518732,80,0,5421.276149854
1128,Sell,500,67.9068160359,99,1,0.0
1129,Buy,6000,68.2465958572,45,0,3071.0968135719
1130,Sell,500,67.7236252206,45,1,0.0
1131,Sell,400,68.5328811213,63,1,0.0
1132,Sell,400,67.4360227568,86,1,0.0
1133,Sell,300,67.9149017782,41,1,0.0
1134,Sell,300,68.5044966603,52,1,0.0
1135,Sell,5200,68.083126196,67,0,0.0
1136,Buy,8000,67.7053804926,43,0,2911.3313611811
1137,Sell,400,67.9287261768,82,1,0.0
1138,Sell,300,67.796521467,95,1,0.0
1139,Sell,600,67.8444856189,77,1,0.0
1140,Sell,500,68.0107800142,96,1,0.0
1141,Buy,6500,67.8743438119,62,0,4208.2093163388
1142,Sell,4000,68.0391000522,63,0,0.0
1143,Sell,6000,68.1137855655,59,0,0.0
1144,Sell,4000,68.2591664918,73,0,0.0
1145,Buy,6500,68.0949527835,83,0,5651.8810810314
1146,Sell,600,67.9453547071,76,1,0.0
1147,Sell,700,68.0713410907,86,1,0.0
1148,Buy,5500,67.773044553,66,0,4473.0209404984
1149,Sell,500,67.8712433043,43,1,0.0
1150,Sell,500,67.8879040523,92,1,0.0
1151,Sell,400,68.1413160759,50,1,0.0
1152,Sell,400,67.6069925032,40,1,0.0
